,all_time_quantity_sold,product_id,seller_id,category_id,brand_id
4831,2725,124742926,1,2458,17827
4832,1630,134641513,49929,1828,18845
4833,935,416978,154163,4294,27464
4834,2221,419322,1,1846,18806
4835,7,12477248,329374,4642,111461
4836,976,74573141,154163,4293,27464
4837,2422,17967481,129537,4343,25422
4838,2137,76030024,154163,1846,27464
4839,249,65107101,25203,28840,18802
4840,1398,806744,45,1828,111460
4841,184,416911,154163,4294,27464
4842,352,73312665,25203,28840,18845
4843,383,68600962,95215,5350,505907
4844,1516,97346988,1,1846,25422
4845,848,53181542,65686,28944,111461
4846,87,709035,217686,4454,112149
4847,1019,32246331,65686,28944,111461
4848,1074,67619329,27572,28906,18991
4849,726,74561661,154163,4294,27464
4850,212,9979633,73012,28920,111461
4851,288,110055062,73012,5350,111461
4852,3469,53704413,65686,1846,111461
4853,884,44012580,25203,1846,18802
4854,258,44012841,25203,2679,18802
4855,101,136981085,49929,1828,927055
4856,408,15215426,73012,28900,111461
4857,2727,138481685,1,6255,19246
4858,143,187392403,25203,28840,18802
4859,321,74311543,154163,4293,27464
4860,957,10001369,25203,2679,18802
4861,2244,38323087,25203,28842,21862
4862,1120,26314426,73012,4642,111461
4863,9979,134561311,783,1828,18845
4864,2638,8608925,65686,28944,111461
4865,490,46634155,73012,4642,111461
4866,297,173164642,73012,4642,195495
4867,255,217317583,25203,5350,110682
4868,353,171869909,73012,4642,195495
4869,142,216462048,25203,5350,110682
4870,726,21089128,154163,4294,27464
4871,4325,74975883,154163,4293,27464
4872,2917,54439144,154163,1846,27464
4873,2312,52373199,65686,28944,111461
4874,1696,160440903,65836,1828,19073
4875,378,25319983,49929,1828,18845
4876,703,24255305,64160,1846,111461
4877,389,174029994,65836,1828,19073
4878,2978,53254176,65686,1846,111461
4879,2725,124742926,1,2458,17827
4880,1630,134641513,49929,1828,18845
4881,935,416978,154163,4294,27464
4882,2221,419322,1,1846,18806
4883,7,12477248,329374,4642,111461
4884,976,74573141,154163,4293,27464
4885,2422,17967481,129537,4343,25422
4886,2137,76030024,154163,1846,27464
4887,249,65107101,25203,28840,18802
4888,1398,806744,45,1828,111460
4889,184,416911,154163,4294,27464
4890,352,73312665,25203,28840,18845
4891,383,68600962,95215,5350,505907
4892,1516,97346988,1,1846,25422
4893,848,53181542,65686,28944,111461
4894,87,709035,217686,4454,112149
4895,1019,32246331,65686,28944,111461
4896,1074,67619329,27572,28906,18991
4897,726,74561661,154163,4294,27464
4898,212,9979633,73012,28920,111461
4899,288,110055062,73012,5350,111461
4900,3469,53704413,65686,1846,111461
4901,7,12477248,329374,4642,111461
4902,976,74573141,154163,4293,27464
4903,2422,17967481,129537,4343,25422
4904,2137,76030024,154163,1846,27464
4905,249,65107101,25203,28840,18802
4906,1398,806744,45,1828,111460
4907,184,416911,154163,4294,27464
4908,352,73312665,25203,28840,18845
4909,383,68600962,95215,5350,505907
4910,1516,97346988,1,1846,25422
4911,848,53181542,65686,28944,111461
4912,87,709035,217686,4454,112149
4913,1019,32246331,65686,28944,111461
4914,1074,67619329,27572,28906,18991
4915,726,74561661,154163,4294,27464
4916,212,9979633,73012,28920,111461
4917,288,110055062,73012,5350,111461
4918,3469,53704413,65686,1846,111461
4919,884,44012580,25203,1846,18802
4920,258,44012841,25203,2679,18802
4921,101,136981085,49929,1828,927055
4922,408,15215426,73012,28900,111461
4923,2727,138481685,1,6255,19246
4924,143,187392403,25203,28840,18802
4925,321,74311543,154163,4293,27464
4926,957,10001369,25203,2679,18802
4927,2244,38323087,25203,28842,21862
4928,1120,26314426,73012,4642,111461
4929,9979,134561311,783,1828,18845
4930,2638,8608925,65686,28944,111461
4931,490,46634155,73012,4642,111461
4932,297,173164642,73012,4642,195495
4933,255,217317583,25203,5350,110682
4934,353,171869909,73012,4642,195495
4935,142,216462048,25203,5350,110682
4936,726,21089128,154163,4294,27464
4937,4325,74975883,154163,4293,27464
4938,2917,54439144,154163,1846,27464
4939,2312,52373199,65686,28944,111461
4940,1696,160440903,65836,1828,19073
4941,378,25319983,49929,1828,18845
4942,703,24255305,64160,1846,111461
4943,389,174029994,65836,1828,19073
4944,2978,53254176,65686,1846,111461
4945,2725,124742926,1,2458,17827
4946,1630,134641513,49929,1828,18845
4947,935,416978,154163,4294,27464
4948,2221,419322,1,1846,18806
4949,7,12477248,329374,4642,111461
4950,976,74573141,154163,4293,27464
4951,2422,17967481,129537,4343,25422
4952,2137,76030024,154163,1846,27464
4953,249,65107101,25203,28840,18802
4954,1398,806744,45,1828,111460
4955,184,416911,154163,4294,27464
4956,352,73312665,25203,28840,18845
4957,383,68600962,95215,5350,505907
4958,1516,97346988,1,1846,25422
4959,848,53181542,65686,28944,111461
4960,87,709035,217686,4454,112149
4961,1019,32246331,65686,28944,111461
4962,1074,67619329,27572,28906,18991
4963,726,74561661,154163,4294,27464
4964,212,9979633,73012,28920,111461
4965,288,110055062,73012,5350,111461
4966,3469,53704413,65686,1846,111461
4967,884,44012580,25203,1846,18802
4968,258,44012841,25203,2679,18802
4969,101,136981085,49929,1828,927055
4970,408,15215426,73012,28900,111461
4971,2727,138481685,1,6255,19246
4972,143,187392403,25203,28840,18802
4973,321,74311543,154163,4293,27464
4974,957,10001369,25203,2679,18802
4975,2244,38323087,25203,28842,21862
4976,1120,26314426,73012,4642,111461
4977,9979,134561311,783,1828,18845
4978,2638,8608925,65686,28944,111461
4979,490,46634155,73012,4642,111461
4980,297,173164642,73012,4642,195495
4981,255,217317583,25203,5350,110682
4982,353,171869909,73012,4642,195495
4983,142,216462048,25203,5350,110682
4984,726,21089128,154163,4294,27464
4985,4325,74975883,154163,4293,27464
4986,2917,54439144,154163,1846,27464
4987,2312,52373199,65686,28944,111461
4988,1696,160440903,65836,1828,19073
4989,378,25319983,49929,1828,18845
4990,703,24255305,64160,1846,111461
4991,389,174029994,65836,1828,19073
4992,2978,53254176,65686,1846,111461
4993,2725,124742926,1,2458,17827
4994,1630,134641513,49929,1828,18845
4995,935,416978,154163,4294,27464
4996,2221,419322,1,1846,18806
4997,7,12477248,329374,4642,111461
4998,976,74573141,154163,4293,27464
4999,2422,17967481,129537,4343,25422
5000,2137,76030024,154163,1846,27464
5001,249,65107101,25203,28840,18802
5002,1398,806744,45,1828,111460
5003,184,416911,154163,4294,27464
5004,352,73312665,25203,28840,18845
5005,383,68600962,95215,5350,505907
5006,1516,97346988,1,1846,25422
5007,848,53181542,65686,28944,111461
5008,87,709035,217686,4454,112149
5009,1019,32246331,65686,28944,111461
5010,1074,67619329,27572,28906,18991
5011,726,74561661,154163,4294,27464
5012,212,9979633,73012,28920,111461
5013,288,110055062,73012,5350,111461
5014,3469,53704413,65686,1846,111461
5015,884,44012580,25203,1846,18802
5016,258,44012841,25203,2679,18802
5017,101,136981085,49929,1828,927055
5018,408,15215426,73012,28900,111461
5019,2727,138481685,1,6255,19246
5020,143,187392403,25203,28840,18802
5021,258,44012841,25203,2679,18802
5022,101,136981085,49929,1828,927055
5023,408,15215426,73012,28900,111461
5024,2727,138481685,1,6255,19246
5025,143,187392403,25203,28840,18802
5026,321,74311543,154163,4293,27464
5027,957,10001369,25203,2679,18802
5028,2244,38323087,25203,28842,21862
5029,1120,26314426,73012,4642,111461
5030,9979,134561311,783,1828,18845
5031,2638,8608925,65686,28944,111461
5032,490,46634155,73012,4642,111461
5033,297,173164642,73012,4642,195495
5034,255,217317583,25203,5350,110682
5035,353,171869909,73012,4642,195495
5036,142,216462048,25203,5350,110682
5037,726,21089128,154163,4294,27464
5038,4325,74975883,154163,4293,27464
5039,2917,54439144,154163,1846,27464
5040,2312,52373199,65686,28944,111461
5041,1696,160440903,65836,1828,19073
5042,378,25319983,49929,1828,18845
5043,703,24255305,64160,1846,111461
5044,389,174029994,65836,1828,19073
5045,2978,53254176,65686,1846,111461
5046,2725,124742926,1,2458,17827
5047,1630,134641513,49929,1828,18845
5048,935,416978,154163,4294,27464
5049,2221,419322,1,1846,18806
5050,7,12477248,329374,4642,111461
5051,976,74573141,154163,4293,27464
5052,2422,17967481,129537,4343,25422
5053,2137,76030024,154163,1846,27464
5054,249,65107101,25203,28840,18802
5055,1398,806744,45,1828,111460
5056,184,416911,154163,4294,27464
5057,352,73312665,25203,28840,18845
5058,383,68600962,95215,5350,505907
5059,1516,97346988,1,1846,25422
5060,848,53181542,65686,28944,111461
5061,87,709035,217686,4454,112149
5062,1019,32246331,65686,28944,111461
5063,1074,67619329,27572,28906,18991
5064,726,74561661,154163,4294,27464
5065,212,9979633,73012,28920,111461
5066,288,110055062,73012,5350,111461
5067,3469,53704413,65686,1846,111461
5068,884,44012580,25203,1846,18802
5069,258,44012841,25203,2679,18802
5070,101,136981085,49929,1828,927055
5071,408,15215426,73012,28900,111461
5072,2727,138481685,1,6255,19246
5073,143,187392403,25203,28840,18802
5074,321,74311543,154163,4293,27464
5075,957,10001369,25203,2679,18802
5076,2244,38323087,25203,28842,21862
5077,1120,26314426,73012,4642,111461
5078,9979,134561311,783,1828,18845
5079,2638,8608925,65686,28944,111461
5080,490,46634155,73012,4642,111461
5081,297,173164642,73012,4642,195495
5082,255,217317583,25203,5350,110682
5083,353,171869909,73012,4642,195495
5084,142,216462048,25203,5350,110682
5085,726,21089128,154163,4294,27464
5086,4325,74975883,154163,4293,27464
5087,2917,54439144,154163,1846,27464
5088,2312,52373199,65686,28944,111461
5089,1696,160440903,65836,1828,19073
5090,378,25319983,49929,1828,18845
5091,703,24255305,64160,1846,111461
5092,389,174029994,65836,1828,19073
5093,2978,53254176,65686,1846,111461
5094,2725,124742926,1,2458,17827
5095,1630,134641513,49929,1828,18845
5096,935,416978,154163,4294,27464
5097,2221,419322,1,1846,18806
5098,7,12477248,329374,4642,111461
5099,976,74573141,154163,4293,27464
5100,2422,17967481,129537,4343,25422
5101,2137,76030024,154163,1846,27464
5102,249,65107101,25203,28840,18802
5103,1398,806744,45,1828,111460
5104,184,416911,154163,4294,27464
5105,352,73312665,25203,28840,18845
5106,383,68600962,95215,5350,505907
5107,1516,97346988,1,1846,25422
5108,848,53181542,65686,28944,111461
5109,87,709035,217686,4454,112149
5110,1019,32246331,65686,28944,111461
5111,1074,67619329,27572,28906,18991
5112,726,74561661,154163,4294,27464
5113,212,9979633,73012,28920,111461
5114,288,110055062,73012,5350,111461
5115,3469,53704413,65686,1846,111461
5116,884,44012580,25203,1846,18802
5117,258,44012841,25203,2679,18802
5118,101,136981085,49929,1828,927055
5119,408,15215426,73012,28900,111461
5120,2727,138481685,1,6255,19246
5121,143,187392403,25203,28840,18802
5122,321,74311543,154163,4293,27464
5123,957,10001369,25203,2679,18802
5124,2244,38323087,25203,28842,21862
5125,1120,26314426,73012,4642,111461
5126,9979,134561311,783,1828,18845
5127,2638,8608925,65686,28944,111461
5128,490,46634155,73012,4642,111461
5129,297,173164642,73012,4642,195495
5130,255,217317583,25203,5350,110682
5131,353,171869909,73012,4642,195495
5132,142,216462048,25203,5350,110682
5133,726,21089128,154163,4294,27464
5134,4325,74975883,154163,4293,27464
5135,2917,54439144,154163,1846,27464
5136,2312,52373199,65686,28944,111461
5137,1696,160440903,65836,1828,19073
5138,378,25319983,49929,1828,18845
5139,703,24255305,64160,1846,111461
5140,389,174029994,65836,1828,19073
5141,408,15215426,73012,28900,111461
5142,2727,138481685,1,6255,19246
5143,143,187392403,25203,28840,18802
5144,321,74311543,154163,4293,27464
5145,957,10001369,25203,2679,18802
5146,2244,38323087,25203,28842,21862
5147,1120,26314426,73012,4642,111461
5148,9979,134561311,783,1828,18845
5149,2638,8608925,65686,28944,111461
5150,490,46634155,73012,4642,111461
5151,297,173164642,73012,4642,195495
5152,255,217317583,25203,5350,110682
5153,353,171869909,73012,4642,195495
5154,142,216462048,25203,5350,110682
5155,726,21089128,154163,4294,27464
5156,4325,74975883,154163,4293,27464
5157,2917,54439144,154163,1846,27464
5158,2312,52373199,65686,28944,111461
5159,1696,160440903,65836,1828,19073
5160,378,25319983,49929,1828,18845
5161,703,24255305,64160,1846,111461
5162,389,174029994,65836,1828,19073
5163,2978,53254176,65686,1846,111461
5164,2725,124742926,1,2458,17827
5165,1630,134641513,49929,1828,18845
5166,935,416978,154163,4294,27464
5167,2221,419322,1,1846,18806
5168,7,12477248,329374,4642,111461
5169,976,74573141,154163,4293,27464
5170,2422,17967481,129537,4343,25422
5171,2137,76030024,154163,1846,27464
5172,249,65107101,25203,28840,18802
5173,1398,806744,45,1828,111460
5174,184,416911,154163,4294,27464
5175,352,73312665,25203,28840,18845
5176,383,68600962,95215,5350,505907
5177,1516,97346988,1,1846,25422
5178,848,53181542,65686,28944,111461
5179,87,709035,217686,4454,112149
5180,1019,32246331,65686,28944,111461
5181,1074,67619329,27572,28906,18991
5182,726,74561661,154163,4294,27464
5183,212,9979633,73012,28920,111461
5184,288,110055062,73012,5350,111461
5185,3469,53704413,65686,1846,111461
5186,884,44012580,25203,1846,18802
5187,258,44012841,25203,2679,18802
5188,101,136981085,49929,1828,927055
5189,408,15215426,73012,28900,111461
5190,2727,138481685,1,6255,19246
5191,143,187392403,25203,28840,18802
5192,321,74311543,154163,4293,27464
5193,957,10001369,25203,2679,18802
5194,2244,38323087,25203,28842,21862
5195,1120,26314426,73012,4642,111461
5196,9979,134561311,783,1828,18845
5197,2638,8608925,65686,28944,111461
5198,490,46634155,73012,4642,111461
5199,297,173164642,73012,4642,195495
5200,255,217317583,25203,5350,110682
5201,353,171869909,73012,4642,195495
5202,142,216462048,25203,5350,110682
5203,726,21089128,154163,4294,27464
5204,4325,74975883,154163,4293,27464
5205,2917,54439144,154163,1846,27464
5206,2312,52373199,65686,28944,111461
5207,1696,160440903,65836,1828,19073
5208,378,25319983,49929,1828,18845
5209,703,24255305,64160,1846,111461
5210,389,174029994,65836,1828,19073
5211,2978,53254176,65686,1846,111461
5212,2725,124742926,1,2458,17827
5213,1630,134641513,49929,1828,18845
5214,935,416978,154163,4294,27464
5215,2221,419322,1,1846,18806
5216,7,12477248,329374,4642,111461
5217,976,74573141,154163,4293,27464
5218,2422,17967481,129537,4343,25422
5219,2137,76030024,154163,1846,27464
5220,249,65107101,25203,28840,18802
5221,1398,806744,45,1828,111460
5222,184,416911,154163,4294,27464
5223,352,73312665,25203,28840,18845
5224,383,68600962,95215,5350,505907
5225,1516,97346988,1,1846,25422
5226,848,53181542,65686,28944,111461
5227,87,709035,217686,4454,112149
5228,1019,32246331,65686,28944,111461
5229,1074,67619329,27572,28906,18991
5230,726,74561661,154163,4294,27464
5231,212,9979633,73012,28920,111461
5232,288,110055062,73012,5350,111461
5233,3469,53704413,65686,1846,111461
5234,884,44012580,25203,1846,18802
5235,258,44012841,25203,2679,18802
5236,101,136981085,49929,1828,927055
5237,408,15215426,73012,28900,111461
5238,2727,138481685,1,6255,19246
5239,143,187392403,25203,28840,18802
5240,321,74311543,154163,4293,27464
5241,957,10001369,25203,2679,18802
5242,2244,38323087,25203,28842,21862
5243,1120,26314426,73012,4642,111461
5244,9979,134561311,783,1828,18845
5245,2638,8608925,65686,28944,111461
5246,490,46634155,73012,4642,111461
5247,297,173164642,73012,4642,195495
5248,255,217317583,25203,5350,110682
5249,353,171869909,73012,4642,195495
5250,142,216462048,25203,5350,110682
5251,726,21089128,154163,4294,27464
5252,4325,74975883,154163,4293,27464
5253,2917,54439144,154163,1846,27464
5254,2312,52373199,65686,28944,111461
5255,1696,160440903,65836,1828,19073
5256,378,25319983,49929,1828,18845
5257,703,24255305,64160,1846,111461
5258,389,174029994,65836,1828,19073
5259,2978,53254176,65686,1846,111461
5260,2725,124742926,1,2458,17827
5261,378,25319983,49929,1828,18845
5262,703,24255305,64160,1846,111461
5263,389,174029994,65836,1828,19073
5264,2978,53254176,65686,1846,111461
5265,2725,124742926,1,2458,17827
5266,1630,134641513,49929,1828,18845
5267,935,416978,154163,4294,27464
5268,2221,419322,1,1846,18806
5269,7,12477248,329374,4642,111461
5270,976,74573141,154163,4293,27464
5271,2422,17967481,129537,4343,25422
5272,2137,76030024,154163,1846,27464
5273,249,65107101,25203,28840,18802
5274,1398,806744,45,1828,111460
5275,184,416911,154163,4294,27464
5276,352,73312665,25203,28840,18845
5277,383,68600962,95215,5350,505907
5278,1516,97346988,1,1846,25422
5279,848,53181542,65686,28944,111461
5280,87,709035,217686,4454,112149
5281,1019,32246331,65686,28944,111461
5282,1074,67619329,27572,28906,18991
5283,726,74561661,154163,4294,27464
5284,212,9979633,73012,28920,111461
5285,288,110055062,73012,5350,111461
5286,3469,53704413,65686,1846,111461
5287,884,44012580,25203,1846,18802
5288,258,44012841,25203,2679,18802
5289,101,136981085,49929,1828,927055
5290,408,15215426,73012,28900,111461
5291,2727,138481685,1,6255,19246
5292,143,187392403,25203,28840,18802
5293,321,74311543,154163,4293,27464
5294,957,10001369,25203,2679,18802
5295,2244,38323087,25203,28842,21862
5296,1120,26314426,73012,4642,111461
5297,9979,134561311,783,1828,18845
5298,2638,8608925,65686,28944,111461
5299,490,46634155,73012,4642,111461
5300,297,173164642,73012,4642,195495
5301,255,217317583,25203,5350,110682
5302,353,171869909,73012,4642,195495
5303,142,216462048,25203,5350,110682
5304,726,21089128,154163,4294,27464
5305,4325,74975883,154163,4293,27464
5306,2917,54439144,154163,1846,27464
5307,2312,52373199,65686,28944,111461
5308,1696,160440903,65836,1828,19073
5309,378,25319983,49929,1828,18845
5310,703,24255305,64160,1846,111461
5311,389,174029994,65836,1828,19073
5312,2978,53254176,65686,1846,111461
5313,2725,124742926,1,2458,17827
5314,1630,134641513,49929,1828,18845
5315,935,416978,154163,4294,27464
5316,2221,419322,1,1846,18806
5317,7,12477248,329374,4642,111461
5318,976,74573141,154163,4293,27464
5319,2422,17967481,129537,4343,25422
5320,2137,76030024,154163,1846,27464
5321,249,65107101,25203,28840,18802
5322,1398,806744,45,1828,111460
5323,184,416911,154163,4294,27464
5324,352,73312665,25203,28840,18845
5325,383,68600962,95215,5350,505907
5326,1516,97346988,1,1846,25422
5327,848,53181542,65686,28944,111461
5328,87,709035,217686,4454,112149
5329,1019,32246331,65686,28944,111461
5330,1074,67619329,27572,28906,18991
5331,726,74561661,154163,4294,27464
5332,212,9979633,73012,28920,111461
5333,288,110055062,73012,5350,111461
5334,3469,53704413,65686,1846,111461
5335,884,44012580,25203,1846,18802
5336,258,44012841,25203,2679,18802
5337,101,136981085,49929,1828,927055
5338,408,15215426,73012,28900,111461
5339,2727,138481685,1,6255,19246
5340,143,187392403,25203,28840,18802
5341,321,74311543,154163,4293,27464
5342,957,10001369,25203,2679,18802
5343,2244,38323087,25203,28842,21862
5344,1120,26314426,73012,4642,111461
5345,9979,134561311,783,1828,18845
5346,2638,8608925,65686,28944,111461
5347,490,46634155,73012,4642,111461
5348,297,173164642,73012,4642,195495
5349,255,217317583,25203,5350,110682
5350,353,171869909,73012,4642,195495
5351,142,216462048,25203,5350,110682
5352,726,21089128,154163,4294,27464
5353,4325,74975883,154163,4293,27464
5354,2917,54439144,154163,1846,27464
5355,2312,52373199,65686,28944,111461
5356,1696,160440903,65836,1828,19073
5357,378,25319983,49929,1828,18845
5358,703,24255305,64160,1846,111461
5359,389,174029994,65836,1828,19073
5360,2978,53254176,65686,1846,111461
5361,2725,124742926,1,2458,17827
5362,1630,134641513,49929,1828,18845
5363,935,416978,154163,4294,27464
5364,2221,419322,1,1846,18806
5365,7,12477248,329374,4642,111461
5366,976,74573141,154163,4293,27464
5367,2422,17967481,129537,4343,25422
5368,2137,76030024,154163,1846,27464
5369,249,65107101,25203,28840,18802
5370,1398,806744,45,1828,111460
5371,184,416911,154163,4294,27464
5372,352,73312665,25203,28840,18845
5373,383,68600962,95215,5350,505907
5374,1516,97346988,1,1846,25422
5375,848,53181542,65686,28944,111461
5376,87,709035,217686,4454,112149
5377,1019,32246331,65686,28944,111461
5378,1074,67619329,27572,28906,18991
5379,726,74561661,154163,4294,27464
5380,212,9979633,73012,28920,111461
5381,2725,124742926,1,2458,17827
5382,1630,134641513,49929,1828,18845
5383,935,416978,154163,4294,27464
5384,2221,419322,1,1846,18806
5385,7,12477248,329374,4642,111461
5386,976,74573141,154163,4293,27464
5387,2422,17967481,129537,4343,25422
5388,2137,76030024,154163,1846,27464
5389,249,65107101,25203,28840,18802
5390,1398,806744,45,1828,111460
5391,184,416911,154163,4294,27464
5392,352,73312665,25203,28840,18845
5393,383,68600962,95215,5350,505907
5394,1516,97346988,1,1846,25422
5395,848,53181542,65686,28944,111461
5396,87,709035,217686,4454,112149
5397,1019,32246331,65686,28944,111461
5398,1074,67619329,27572,28906,18991
5399,726,74561661,154163,4294,27464
5400,212,9979633,73012,28920,111461
5401,288,110055062,73012,5350,111461
5402,3469,53704413,65686,1846,111461
5403,884,44012580,25203,1846,18802
5404,258,44012841,25203,2679,18802
5405,101,136981085,49929,1828,927055
5406,408,15215426,73012,28900,111461
5407,2727,138481685,1,6255,19246
5408,143,187392403,25203,28840,18802
5409,321,74311543,154163,4293,27464
5410,957,10001369,25203,2679,18802
5411,2244,38323087,25203,28842,21862
5412,1120,26314426,73012,4642,111461
5413,9979,134561311,783,1828,18845
5414,2638,8608925,65686,28944,111461
5415,490,46634155,73012,4642,111461
5416,297,173164642,73012,4642,195495
5417,255,217317583,25203,5350,110682
5418,353,171869909,73012,4642,195495
5419,142,216462048,25203,5350,110682
5420,726,21089128,154163,4294,27464
5421,4325,74975883,154163,4293,27464
5422,2917,54439144,154163,1846,27464
5423,2312,52373199,65686,28944,111461
5424,1696,160440903,65836,1828,19073
5425,378,25319983,49929,1828,18845
5426,703,24255305,64160,1846,111461
5427,389,174029994,65836,1828,19073
5428,2978,53254176,65686,1846,111461
5429,2725,124742926,1,2458,17827
5430,1630,134641513,49929,1828,18845
5431,935,416978,154163,4294,27464
5432,2221,419322,1,1846,18806
5433,7,12477248,329374,4642,111461
5434,976,74573141,154163,4293,27464
5435,2422,17967481,129537,4343,25422
5436,2137,76030024,154163,1846,27464
5437,249,65107101,25203,28840,18802
5438,1398,806744,45,1828,111460
5439,184,416911,154163,4294,27464
5440,352,73312665,25203,28840,18845
5441,383,68600962,95215,5350,505907
5442,1516,97346988,1,1846,25422
5443,848,53181542,65686,28944,111461
5444,87,709035,217686,4454,112149
5445,1019,32246331,65686,28944,111461
5446,1074,67619329,27572,28906,18991
5447,726,74561661,154163,4294,27464
5448,212,9979633,73012,28920,111461
5449,288,110055062,73012,5350,111461
5450,3469,53704413,65686,1846,111461
5451,884,44012580,25203,1846,18802
5452,258,44012841,25203,2679,18802
5453,101,136981085,49929,1828,927055
5454,408,15215426,73012,28900,111461
5455,2727,138481685,1,6255,19246
5456,143,187392403,25203,28840,18802
5457,321,74311543,154163,4293,27464
5458,957,10001369,25203,2679,18802
5459,2244,38323087,25203,28842,21862
5460,1120,26314426,73012,4642,111461
5461,9979,134561311,783,1828,18845
5462,2638,8608925,65686,28944,111461
5463,490,46634155,73012,4642,111461
5464,297,173164642,73012,4642,195495
5465,255,217317583,25203,5350,110682
5466,353,171869909,73012,4642,195495
5467,142,216462048,25203,5350,110682
5468,726,21089128,154163,4294,27464
5469,4325,74975883,154163,4293,27464
5470,2917,54439144,154163,1846,27464
5471,2312,52373199,65686,28944,111461
5472,1696,160440903,65836,1828,19073
5473,378,25319983,49929,1828,18845
5474,703,24255305,64160,1846,111461
5475,389,174029994,65836,1828,19073
5476,2978,53254176,65686,1846,111461
5477,2725,124742926,1,2458,17827
5478,1630,134641513,49929,1828,18845
5479,935,416978,154163,4294,27464
5480,2221,419322,1,1846,18806
5481,7,12477248,329374,4642,111461
5482,976,74573141,154163,4293,27464
5483,2422,17967481,129537,4343,25422
5484,2137,76030024,154163,1846,27464
5485,249,65107101,25203,28840,18802
5486,1398,806744,45,1828,111460
5487,184,416911,154163,4294,27464
5488,352,73312665,25203,28840,18845
5489,383,68600962,95215,5350,505907
5490,1516,97346988,1,1846,25422
5491,848,53181542,65686,28944,111461
5492,87,709035,217686,4454,112149
5493,1019,32246331,65686,28944,111461
5494,1074,67619329,27572,28906,18991
5495,726,74561661,154163,4294,27464
5496,212,9979633,73012,28920,111461
5497,288,110055062,73012,5350,111461
5498,3469,53704413,65686,1846,111461
5499,884,44012580,25203,1846,18802
5500,258,44012841,25203,2679,18802
5501,87,709035,217686,4454,112149
5502,1019,32246331,65686,28944,111461
5503,1074,67619329,27572,28906,18991
5504,726,74561661,154163,4294,27464
5505,212,9979633,73012,28920,111461
5506,288,110055062,73012,5350,111461
5507,3469,53704413,65686,1846,111461
5508,884,44012580,25203,1846,18802
5509,258,44012841,25203,2679,18802
5510,101,136981085,49929,1828,927055
5511,408,15215426,73012,28900,111461
5512,2727,138481685,1,6255,19246
5513,143,187392403,25203,28840,18802
5514,321,74311543,154163,4293,27464
5515,957,10001369,25203,2679,18802
5516,2244,38323087,25203,28842,21862
5517,1120,26314426,73012,4642,111461
5518,9979,134561311,783,1828,18845
5519,2638,8608925,65686,28944,111461
5520,490,46634155,73012,4642,111461
5521,297,173164642,73012,4642,195495
5522,255,217317583,25203,5350,110682
5523,353,171869909,73012,4642,195495
5524,142,216462048,25203,5350,110682
5525,726,21089128,154163,4294,27464
5526,4325,74975883,154163,4293,27464
5527,2917,54439144,154163,1846,27464
5528,2312,52373199,65686,28944,111461
5529,1696,160440903,65836,1828,19073
5530,378,25319983,49929,1828,18845
5531,703,24255305,64160,1846,111461
5532,389,174029994,65836,1828,19073
5533,2978,53254176,65686,1846,111461
5534,2725,124742926,1,2458,17827
5535,1630,134641513,49929,1828,18845
5536,935,416978,154163,4294,27464
5537,2221,419322,1,1846,18806
5538,7,12477248,329374,4642,111461
5539,976,74573141,154163,4293,27464
5540,2422,17967481,129537,4343,25422
5541,2137,76030024,154163,1846,27464
5542,249,65107101,25203,28840,18802
5543,1398,806744,45,1828,111460
5544,184,416911,154163,4294,27464
5545,352,73312665,25203,28840,18845
5546,383,68600962,95215,5350,505907
5547,1516,97346988,1,1846,25422
5548,848,53181542,65686,28944,111461
5549,87,709035,217686,4454,112149
5550,1019,32246331,65686,28944,111461
5551,1074,67619329,27572,28906,18991
5552,726,74561661,154163,4294,27464
5553,212,9979633,73012,28920,111461
5554,288,110055062,73012,5350,111461
5555,3469,53704413,65686,1846,111461
5556,884,44012580,25203,1846,18802
5557,258,44012841,25203,2679,18802
5558,101,136981085,49929,1828,927055
5559,408,15215426,73012,28900,111461
5560,2727,138481685,1,6255,19246
5561,143,187392403,25203,28840,18802
5562,321,74311543,154163,4293,27464
5563,957,10001369,25203,2679,18802
5564,2244,38323087,25203,28842,21862
5565,1120,26314426,73012,4642,111461
5566,9979,134561311,783,1828,18845
5567,2638,8608925,65686,28944,111461
5568,490,46634155,73012,4642,111461
5569,297,173164642,73012,4642,195495
5570,255,217317583,25203,5350,110682
5571,353,171869909,73012,4642,195495
5572,142,216462048,25203,5350,110682
5573,726,21089128,154163,4294,27464
5574,4325,74975883,154163,4293,27464
5575,2917,54439144,154163,1846,27464
5576,2312,52373199,65686,28944,111461
5577,1696,160440903,65836,1828,19073
5578,378,25319983,49929,1828,18845
5579,703,24255305,64160,1846,111461
5580,389,174029994,65836,1828,19073
5581,2978,53254176,65686,1846,111461
5582,2725,124742926,1,2458,17827
5583,1630,134641513,49929,1828,18845
5584,935,416978,154163,4294,27464
5585,2221,419322,1,1846,18806
5586,7,12477248,329374,4642,111461
5587,976,74573141,154163,4293,27464
5588,2422,17967481,129537,4343,25422
5589,2137,76030024,154163,1846,27464
5590,249,65107101,25203,28840,18802
5591,1398,806744,45,1828,111460
5592,184,416911,154163,4294,27464
5593,352,73312665,25203,28840,18845
5594,383,68600962,95215,5350,505907
5595,1516,97346988,1,1846,25422
5596,848,53181542,65686,28944,111461
5597,87,709035,217686,4454,112149
5598,1019,32246331,65686,28944,111461
